"Name","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"lunar-sweep-25854","finished","-","rylan","","2022-01-02T04:11:00.000Z","22","se17hzoq","1","dp-means++","100","0.001","25","10","1000","3","1.477781930830304e-12","0","2011.9794422990683","0.6331846012148646","1000","1000","2","0.9594314314314314"
"distinctive-sweep-25853","finished","-","rylan","","2022-01-02T04:10:51.000Z","22","se17hzoq","1","dp-means++","100","0.001","25","10","1000","2","1.4662689066598576e-12","0","1396.7911268310404","0.6337527323145324","1000","1000","2","0.9598338338338338"
"serene-sweep-25852","finished","-","rylan","","2022-01-02T04:10:35.000Z","20","se17hzoq","1","dp-means++","100","0.001","25","10","1000","1","1.7624996650085032e-12","0","1175.06502788256","0.6341075970488453","1000","1000","2","0.959965965965966"
"worthy-sweep-25851","finished","-","rylan","","2022-01-02T04:10:26.000Z","22","se17hzoq","1","dp-means++","100","0.001","25","10","1000","0","1.819489963208398e-12","0","2133.318442429557","0.6347314222301335","1000","1000","2","0.9603443443443443"
"atomic-sweep-25850","finished","-","rylan","","2022-01-02T04:10:19.000Z","13","se17hzoq","1","dp-means++","100","0.001","25","10","100","4","-1.145039468823837e-13","0","580.1328048903708","0.8035060417688796","100","100","2","0.9585858585858584"
"eternal-sweep-25849","finished","-","rylan","","2022-01-02T04:10:10.000Z","11","se17hzoq","1","dp-means++","100","0.001","25","10","100","3","-5.2115368869861904e-14","0","1073.6982588173762","0.80284971966214","100","100","2","0.9597979797979798"
"good-sweep-25848","finished","-","rylan","","2022-01-02T04:10:04.000Z","12","se17hzoq","1","dp-means++","100","0.001","25","10","100","2","-2.192283149809267e-14","0","630.9133792133625","0.8118513170151378","100","100","2","0.9634343434343434"
"driven-sweep-25847","finished","-","rylan","","2022-01-02T04:09:55.000Z","11","se17hzoq","1","dp-means++","100","0.001","25","10","100","1","-5.844086762891031e-14","0","1449.3585733508296","0.8094404392647622","100","100","2","0.9624242424242424"
"sunny-sweep-25846","finished","-","rylan","","2022-01-02T04:09:48.000Z","14","se17hzoq","1","dp-means++","100","0.001","25","10","100","0","-5.843947230135724e-16","0","1159.880071925002","0.802376514303378","100","100","2","0.9612121212121212"
"rosy-sweep-25845","crashed","-","rylan","","2022-01-02T04:07:20.000Z","3734","se17hzoq","1","dp-means++","100","0.001","25","2","10000","4","","","","","","","",""
"royal-sweep-25844","crashed","-","rylan","","2022-01-02T04:06:52.000Z","3763","se17hzoq","1","dp-means++","100","0.001","25","2","10000","3","","","","","","","",""
"rich-sweep-25843","crashed","-","rylan","","2022-01-02T04:02:19.000Z","4044","se17hzoq","1","dp-means++","100","0.001","25","2","10000","2","","","","","","","",""
"gallant-sweep-25842","finished","-","rylan","","2022-01-02T04:02:15.000Z","3975","se17hzoq","1","dp-means++","100","0.001","25","2","10000","1","7.065906847938555e-12","0","10.7447560157457","0.517730079112619","10000","10000","2","0.9599463746374638"
"amber-sweep-25841","crashed","-","rylan","","2022-01-02T04:02:14.000Z","4042","se17hzoq","1","dp-means++","100","0.001","25","2","10000","0","","","","","","","",""
"crimson-sweep-25840","finished","-","rylan","","2022-01-02T04:01:54.000Z","17","se17hzoq","1","dp-means++","100","0.001","25","2","1000","4","1.6072599349314197e-12","0","109.58713108990622","0.6342676957556092","1000","1000","2","0.960086086086086"
"lilac-sweep-25839","finished","-","rylan","","2022-01-02T04:01:48.000Z","25","se17hzoq","1","dp-means++","100","0.001","25","2","1000","3","1.477781930830304e-12","0","8.301251819650558","0.6331846012148646","1000","1000","2","0.9594314314314314"
"fresh-sweep-25838","finished","-","rylan","","2022-01-02T04:01:28.000Z","20","se17hzoq","1","dp-means++","100","0.001","25","2","1000","2","1.4662689066598576e-12","0","391.70474150808263","0.6337527323145324","1000","1000","2","0.9598338338338338"
"smart-sweep-25837","finished","-","rylan","","2022-01-02T04:01:17.000Z","28","se17hzoq","1","dp-means++","100","0.001","25","2","1000","1","1.7624996650085032e-12","0","12.928321853756866","0.6341075970488453","1000","1000","2","0.959965965965966"
"fancy-sweep-25836","finished","-","rylan","","2022-01-02T04:01:08.000Z","17","se17hzoq","1","dp-means++","100","0.001","25","2","1000","0","1.819489963208398e-12","0","398.73583179452754","0.6347314222301335","1000","1000","2","0.9603443443443443"
"neat-sweep-25835","finished","-","rylan","","2022-01-02T04:00:52.000Z","11","se17hzoq","1","dp-means++","100","0.001","25","2","100","4","-1.145039468823837e-13","0","364.5067797137973","0.8035060417688796","100","100","2","0.9585858585858584"
"charmed-sweep-25834","finished","-","rylan","","2022-01-02T04:00:37.000Z","9","se17hzoq","1","dp-means++","100","0.001","25","2","100","3","-5.2115368869861904e-14","0","165.52771949156943","0.80284971966214","100","100","2","0.9597979797979798"
"royal-sweep-25833","finished","-","rylan","","2022-01-02T04:00:21.000Z","11","se17hzoq","1","dp-means++","100","0.001","25","2","100","2","-2.192283149809267e-14","0","96.34348048078462","0.8118513170151378","100","100","2","0.9634343434343434"
"wandering-sweep-25832","finished","-","rylan","","2022-01-02T04:00:06.000Z","9","se17hzoq","1","dp-means++","100","0.001","25","2","100","1","-5.844086762891031e-14","0","297.21181870440046","0.8094404392647622","100","100","2","0.9624242424242424"
"proud-sweep-25831","finished","-","rylan","","2022-01-02T03:59:50.000Z","11","se17hzoq","1","dp-means++","100","0.001","25","2","100","0","-5.843947230135724e-16","0","122.93733491711824","0.802376514303378","100","100","2","0.9612121212121212"
"sweet-sweep-25830","crashed","-","rylan","","2022-01-02T03:58:09.000Z","4276","se17hzoq","1","dp-means++","100","0.001","5","50","10000","4","","","","","","","",""
"fragrant-sweep-25829","crashed","-","rylan","","2022-01-02T03:57:37.000Z","4316","se17hzoq","1","dp-means++","100","0.001","5","50","10000","3","","","","","","","",""
"classic-sweep-25828","crashed","-","rylan","","2022-01-02T03:57:23.000Z","4336","se17hzoq","1","dp-means++","100","0.001","5","50","10000","2","","","","","","","",""
"faithful-sweep-25827","crashed","-","rylan","","2022-01-02T03:57:06.000Z","4336","se17hzoq","1","dp-means++","100","0.001","5","50","10000","1","","","","","","","",""
"leafy-sweep-25826","crashed","-","rylan","","2022-01-02T03:56:57.000Z","4364","se17hzoq","1","dp-means++","100","0.001","5","50","10000","0","","","","","","","",""
"summer-sweep-25825","finished","-","rylan","","2022-01-02T03:56:56.000Z","35","se17hzoq","1","dp-means++","100","0.001","5","50","1000","4","4.772069684967112e-13","0","16269.089703162486","0.3776497842429663","1000","1000","2","0.8002242242242242"
"iconic-sweep-25824","finished","-","rylan","","2022-01-02T03:56:52.000Z","24","se17hzoq","1","dp-means++","100","0.001","5","50","1000","3","3.1676192330990724e-13","0","17903.917898467607","0.3771808458717481","1000","1000","2","0.7991931931931932"
"prime-sweep-25823","finished","-","rylan","","2022-01-02T03:56:36.000Z","19","se17hzoq","1","dp-means++","100","0.001","5","50","1000","2","3.9765021255566404e-13","0","12141.474679146397","0.3775577957335897","1000","1000","2","0.800012012012012"
"morning-sweep-25822","finished","-","rylan","","2022-01-02T03:56:21.000Z","25","se17hzoq","1","dp-means++","100","0.001","5","50","1000","1","4.66027910666101e-13","0","17024.164426831136","0.3777566775780946","1000","1000","2","0.8004424424424424"
"gentle-sweep-25821","finished","-","rylan","","2022-01-02T03:56:20.000Z","29","se17hzoq","1","dp-means++","100","0.001","5","50","1000","0","6.782282883098306e-13","0","17771.38337094688","0.37764897361046734","1000","1000","2","0.8002042042042042"
"rose-sweep-25820","finished","-","rylan","","2022-01-02T03:56:06.000Z","10","se17hzoq","1","dp-means++","100","0.001","5","50","100","4","-3.39866439196043e-14","0","6711.2853534614505","0.5156647190463131","100","100","2","0.8042424242424242"
"hardy-sweep-25819","finished","-","rylan","","2022-01-02T03:55:59.000Z","15","se17hzoq","1","dp-means++","100","0.001","5","50","100","3","1.6271259217722994e-14","0","5242.769166135549","0.509854480007837","100","100","2","0.7935353535353535"
"effortless-sweep-25818","finished","-","rylan","","2022-01-02T03:55:51.000Z","11","se17hzoq","1","dp-means++","100","0.001","5","50","100","2","-6.435479010123204e-14","0","3576.1838474671895","0.5148592307740096","100","100","2","0.8028282828282828"
"jolly-sweep-25817","finished","-","rylan","","2022-01-02T03:55:35.000Z","10","se17hzoq","1","dp-means++","100","0.001","5","50","100","1","-4.7784829210484196e-14","0","4966.2178337375","0.5142791749975275","100","100","2","0.802020202020202"
"polar-sweep-25816","finished","-","rylan","","2022-01-02T03:55:19.000Z","12","se17hzoq","1","dp-means++","100","0.001","5","50","100","0","-3.611570665939338e-14","0","6308.326003190904","0.5168642841412128","100","100","2","0.8062626262626262"
"quiet-sweep-25815","crashed","-","rylan","","2022-01-02T03:55:09.000Z","4455","se17hzoq","1","dp-means++","100","0.001","5","10","10000","4","","","","","","","",""
"peachy-sweep-25814","crashed","-","rylan","","2022-01-02T03:52:02.000Z","4639","se17hzoq","1","dp-means++","100","0.001","5","10","10000","3","","","","","","","",""
"smooth-sweep-25813","crashed","-","rylan","","2022-01-02T03:51:14.000Z","4705","se17hzoq","1","dp-means++","100","0.001","5","10","10000","2","","","","","","","",""
"rural-sweep-25812","finished","-","rylan","","2022-01-02T03:46:13.000Z","3882","se17hzoq","1","dp-means++","100","0.001","5","10","10000","1","-1.1634107964660042e-12","0","27597.043212146935","0.29747537545192243","10000","10000","2","0.8000197819781978"
"lively-sweep-25811","finished","-","rylan","","2022-01-02T03:45:15.000Z","4115","se17hzoq","1","dp-means++","100","0.001","5","10","10000","0","1.3042559138203642e-12","0","16212.1690230821","0.29745996568269145","10000","10000","2","0.7999800780078008"
"cosmic-sweep-25810","finished","-","rylan","","2022-01-02T03:44:55.000Z","16","se17hzoq","1","dp-means++","100","0.001","5","10","1000","4","4.772069684967112e-13","0","3573.15637280542","0.3776497842429663","1000","1000","2","0.8002242242242242"
"dainty-sweep-25809","finished","-","rylan","","2022-01-02T03:44:34.000Z","18","se17hzoq","1","dp-means++","100","0.001","5","10","1000","3","3.1676192330990724e-13","0","3285.447006371074","0.3771808458717481","1000","1000","2","0.7991931931931932"
"amber-sweep-25808","finished","-","rylan","","2022-01-02T03:44:13.000Z","17","se17hzoq","1","dp-means++","100","0.001","5","10","1000","2","3.9765021255566404e-13","0","2625.923331429479","0.3775577957335897","1000","1000","2","0.800012012012012"
"silver-sweep-25807","finished","-","rylan","","2022-01-02T03:43:53.000Z","17","se17hzoq","1","dp-means++","100","0.001","5","10","1000","1","4.66027910666101e-13","0","2014.0518189533193","0.3777566775780946","1000","1000","2","0.8004424424424424"
"clean-sweep-25806","finished","-","rylan","","2022-01-02T03:43:32.000Z","17","se17hzoq","1","dp-means++","100","0.001","5","10","1000","0","6.782282883098306e-13","0","2257.902316830615","0.37764897361046734","1000","1000","2","0.8002042042042042"
"unique-sweep-25805","finished","-","rylan","","2022-01-02T03:43:17.000Z","11","se17hzoq","1","dp-means++","100","0.001","5","10","100","4","-3.39866439196043e-14","0","838.8622995301351","0.5156647190463131","100","100","2","0.8042424242424242"
"different-sweep-25804","finished","-","rylan","","2022-01-02T03:43:01.000Z","11","se17hzoq","1","dp-means++","100","0.001","5","10","100","3","1.6271259217722994e-14","0","1615.793922711301","0.509854480007837","100","100","2","0.7935353535353535"
"grateful-sweep-25803","finished","-","rylan","","2022-01-02T03:42:46.000Z","11","se17hzoq","1","dp-means++","100","0.001","5","10","100","2","-6.435479010123204e-14","0","1693.8462357929566","0.5148592307740096","100","100","2","0.8028282828282828"
"major-sweep-25802","finished","-","rylan","","2022-01-02T03:42:30.000Z","10","se17hzoq","1","dp-means++","100","0.001","5","10","100","1","-4.7784829210484196e-14","0","432.0590007280516","0.5142791749975275","100","100","2","0.802020202020202"
"iconic-sweep-25801","finished","-","rylan","","2022-01-02T03:42:15.000Z","10","se17hzoq","1","dp-means++","100","0.001","5","10","100","0","-3.611570665939338e-14","0","2283.7792495807216","0.5168642841412128","100","100","2","0.8062626262626262"
"solar-sweep-25800","finished","-","rylan","","2022-01-02T03:40:34.000Z","5179","se17hzoq","1","dp-means++","100","0.001","5","2","10000","4","9.793018820914456e-13","0","818.1608947821077","0.29745983373707935","10000","10000","2","0.7999789378937894"
"dauntless-sweep-25799","finished","-","rylan","","2022-01-02T03:39:20.000Z","5338","se17hzoq","1","dp-means++","100","0.001","5","2","10000","3","2.228466092020727e-12","0","848.6066802553606","0.2974610167852289","10000","10000","2","0.799982598259826"
"sleek-sweep-25798","finished","-","rylan","","2022-01-02T03:38:59.000Z","5044","se17hzoq","1","dp-means++","100","0.001","5","2","10000","2","2.5174049961628842e-12","0","464.4116969371047","0.2974763606342808","10000","10000","2","0.8000217421742174"
"genial-sweep-25797","crashed","-","rylan","","2022-01-02T03:38:54.000Z","5429","se17hzoq","1","dp-means++","100","0.001","5","2","10000","1","","","","","","","",""
"earnest-sweep-25796","crashed","-","rylan","","2022-01-02T03:38:52.000Z","5427","se17hzoq","1","dp-means++","100","0.001","5","2","10000","0","","","","","","","",""
"rich-sweep-25795","finished","-","rylan","","2022-01-02T03:38:44.000Z","29","se17hzoq","1","dp-means++","100","0.001","5","2","1000","4","4.772069684967112e-13","0","114.20991741382232","0.3776497842429663","1000","1000","2","0.8002242242242242"
"comic-sweep-25794","finished","-","rylan","","2022-01-02T03:38:33.000Z","21","se17hzoq","1","dp-means++","100","0.001","5","2","1000","3","3.1676192330990724e-13","0","197.33594264688605","0.3771808458717481","1000","1000","2","0.7991931931931932"
"volcanic-sweep-25793","finished","-","rylan","","2022-01-02T03:38:23.000Z","25","se17hzoq","1","dp-means++","100","0.001","5","2","1000","2","3.9765021255566404e-13","0","605.4090407262618","0.3775577957335897","1000","1000","2","0.800012012012012"
"pretty-sweep-25792","finished","-","rylan","","2022-01-02T03:38:21.000Z","25","se17hzoq","1","dp-means++","100","0.001","5","2","1000","1","4.66027910666101e-13","0","456.3763515682195","0.3777566775780946","1000","1000","2","0.8004424424424424"
"autumn-sweep-25790","finished","-","rylan","","2022-01-02T03:38:18.000Z","12","se17hzoq","1","dp-means++","100","0.001","5","2","100","4","-3.39866439196043e-14","0","201.16127919078772","0.5156647190463131","100","100","2","0.8042424242424242"
"solar-sweep-25791","finished","-","rylan","","2022-01-02T03:38:18.000Z","20","se17hzoq","1","dp-means++","100","0.001","5","2","1000","0","6.782282883098306e-13","0","480.0576721255","0.37764897361046734","1000","1000","2","0.8002042042042042"
"laced-sweep-25789","finished","-","rylan","","2022-01-02T03:38:07.000Z","12","se17hzoq","1","dp-means++","100","0.001","5","2","100","3","1.6271259217722994e-14","0","484.3014382699879","0.509854480007837","100","100","2","0.7935353535353535"
"electric-sweep-25788","finished","-","rylan","","2022-01-02T03:38:06.000Z","13","se17hzoq","1","dp-means++","100","0.001","5","2","100","2","-6.435479010123204e-14","0","185.11492180506227","0.5148592307740096","100","100","2","0.8028282828282828"
"avid-sweep-25787","finished","-","rylan","","2022-01-02T03:38:03.000Z","12","se17hzoq","1","dp-means++","100","0.001","5","2","100","1","-4.7784829210484196e-14","0","149.8961463183092","0.5142791749975275","100","100","2","0.802020202020202"
"usual-sweep-25786","finished","-","rylan","","2022-01-02T03:38:02.000Z","11","se17hzoq","1","dp-means++","100","0.001","5","2","100","0","-3.611570665939338e-14","0","161.677804843169","0.5168642841412128","100","100","2","0.8062626262626262"
