Num Initial Clusters,Num Inferred Clusters,Loss,_step,_wandb,_runtime,_timestamp,Adjusted Rand Score,Num Iter Till Convergence,Adjusted Mutual Info Score,Normalized Mutual Info Score,Runtime,Rand Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 16},15.0,1641330584.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,12.836548579856752,0.8002042042042042,1000,5,29,0,dp-means++,5.0,10.0,10,finished,cngchcwr,happy-sweep-923
576.0,576.0,9986.07697367226,0.0,{'runtime': 5},4.0,1641330572.0,0.007907532780878771,4.0,0.12799628924932974,0.3676908959700048,1.846804156899452,0.8010990990990992,1000,5,7,1,dp-means++,5.0,10.0,10,finished,cngchcwr,youthful-sweep-922
520.0,521.0,18558.36905157502,0.0,{'runtime': 5},4.0,1641330568.0,0.006506929579013307,5.0,0.10255749871690036,0.33405657246232445,2.319381384178996,0.8003363363363364,1000,5,7,0,dp-means++,5.0,10.0,10,finished,cngchcwr,fresh-sweep-921
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 15},14.0,1641330577.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,11.771907845512033,0.959965965965966,1000,25,29,1,dp-means++,1.0,10.0,10,finished,cngchcwr,celestial-sweep-920
1000.0,1000.0,11787.76756208045,0.0,{'runtime': 15},14.0,1641330575.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,11.88991685397923,0.9603443443443443,1000,25,29,0,dp-means++,1.0,10.0,10,finished,cngchcwr,comic-sweep-919
1000.0,1000.0,791.2475472276387,0.0,{'runtime': 11},10.0,1641330569.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,8.392851123586297,0.959965965965966,1000,25,7,1,dp-means++,1.0,10.0,10,finished,cngchcwr,true-sweep-918
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 22},21.0,1641330576.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,19.203664619475603,0.8004424424424424,1000,5,29,1,dp-means++,1.0,10.0,10,finished,cngchcwr,gentle-sweep-916
1000.0,1000.0,5169.205997763438,0.0,{'runtime': 8},7.0,1641330562.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,5.27964142896235,0.9603443443443443,1000,25,7,0,dp-means++,1.0,10.0,10,finished,cngchcwr,zesty-sweep-917
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 15},14.0,1641330568.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,12.320362916216254,0.8002042042042042,1000,5,29,0,dp-means++,1.0,10.0,10,finished,cngchcwr,generous-sweep-915
1000.0,1000.0,5844.029142020082,0.0,{'runtime': 10},9.0,1641330552.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,7.398229805752635,0.8004424424424424,1000,5,7,1,dp-means++,1.0,10.0,10,finished,cngchcwr,eternal-sweep-914
1000.0,1000.0,15206.370365383043,0.0,{'runtime': 8},7.0,1641330550.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,5.554145833477378,0.8002042042042042,1000,5,7,0,dp-means++,1.0,10.0,10,finished,cngchcwr,fiery-sweep-913
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 14},14.0,1641330560.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,11.43329431116581,0.959965965965966,1000,25,29,1,dp-means++,0.5,10.0,10,finished,cngchcwr,jumping-sweep-912
1000.0,1000.0,791.2475472276387,0.0,{'runtime': 8},7.0,1641330547.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,4.999838510528207,0.959965965965966,1000,25,7,1,dp-means++,0.5,10.0,10,finished,cngchcwr,trim-sweep-910
1000.0,1000.0,11787.76756208045,0.0,{'runtime': 12},12.0,1641330553.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,9.506044378504155,0.9603443443443443,1000,25,29,0,dp-means++,0.5,10.0,10,finished,cngchcwr,leafy-sweep-911
1000.0,1000.0,5169.205997763438,0.0,{'runtime': 12},11.0,1641330550.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,9.380864415317774,0.9603443443443443,1000,25,7,0,dp-means++,0.5,10.0,10,finished,cngchcwr,laced-sweep-909
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 18},16.0,1641330555.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,15.0309405233711,0.8004424424424424,1000,5,29,1,dp-means++,0.5,10.0,10,finished,cngchcwr,feasible-sweep-908
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 14},13.0,1641330543.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,11.364501303061845,0.8002042042042042,1000,5,29,0,dp-means++,0.5,10.0,10,finished,cngchcwr,whole-sweep-907
1000.0,1000.0,5844.029142020082,0.0,{'runtime': 8},7.0,1641330526.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,5.12878461740911,0.8004424424424424,1000,5,7,1,dp-means++,0.5,10.0,10,finished,cngchcwr,breezy-sweep-906
1000.0,1000.0,15206.370365383043,0.0,{'runtime': 7},6.0,1641330528.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,4.260615032166243,0.8002042042042042,1000,5,7,0,dp-means++,0.5,10.0,10,finished,cngchcwr,blooming-sweep-905
1000.0,1000.0,10659.17693589474,0.0,{'runtime': 16},15.0,1641330536.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,12.55666938610375,0.959965965965966,1000,25,29,1,dp-means++,0.1,10.0,10,finished,cngchcwr,still-sweep-904
1000.0,1000.0,791.2475472276387,0.0,{'runtime': 9},8.0,1641330526.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,5.904830111190677,0.959965965965966,1000,25,7,1,dp-means++,0.1,10.0,10,finished,cngchcwr,elated-sweep-902
1000.0,1000.0,11787.767562080448,0.0,{'runtime': 23},22.0,1641330540.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,19.89176621288061,0.9603443443443443,1000,25,29,0,dp-means++,0.1,10.0,10,finished,cngchcwr,radiant-sweep-903
1000.0,1000.0,5169.205997763438,0.0,{'runtime': 10},10.0,1641330528.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,7.679814051836729,0.9603443443443443,1000,25,7,0,dp-means++,0.1,10.0,10,finished,cngchcwr,stellar-sweep-901
1000.0,1000.0,52759.89374395645,0.0,{'runtime': 14},13.0,1641330529.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,11.53077312093228,0.8004424424424424,1000,5,29,1,dp-means++,0.1,10.0,10,finished,cngchcwr,fearless-sweep-900
1000.0,1000.0,72288.42212186864,0.0,{'runtime': 15},14.0,1641330530.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,12.173732878640294,0.8002042042042042,1000,5,29,0,dp-means++,0.1,10.0,10,finished,cngchcwr,autumn-sweep-899
1000.0,1000.0,5844.029142020082,0.0,{'runtime': 17},15.0,1641330524.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,13.882838467136024,0.8004424424424424,1000,5,7,1,dp-means++,0.1,10.0,10,finished,cngchcwr,dry-sweep-898
1000.0,1000.0,15206.370365383043,0.0,{'runtime': 8},7.0,1641330516.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,5.585463194176555,0.8002042042042042,1000,5,7,0,dp-means++,0.1,10.0,10,finished,cngchcwr,wild-sweep-897
1.0,1.0,424222.44467225973,0.0,{'runtime': 3},2.0,1641330506.0,0.0,2.0,-6.591644296403819e-17,0.0,0.07489415258169174,0.04003403403403403,1000,25,29,1,dp-means++,500.0,5.0,10,finished,cngchcwr,playful-sweep-896
1.0,1.0,432298.1250117787,0.0,{'runtime': 2},2.0,1641330507.0,0.0,2.0,-3.374047563088763e-17,0.0,0.08926224149763584,0.03965565565565565,1000,25,29,0,dp-means++,500.0,5.0,10,finished,cngchcwr,eager-sweep-895
1.0,1.0,107466.08994857734,0.0,{'runtime': 3},2.0,1641330506.0,0.0,2.0,-6.591644296403819e-17,0.0,0.07431785948574543,0.04003403403403403,1000,25,7,1,dp-means++,500.0,5.0,10,finished,cngchcwr,confused-sweep-894
1.0,1.0,99934.19637080871,0.0,{'runtime': 3},2.0,1641330505.0,0.0,2.0,-3.374047563088763e-17,0.0,0.05552675947546959,0.03965565565565565,1000,25,7,0,dp-means++,500.0,5.0,10,finished,cngchcwr,colorful-sweep-893
1.0,1.0,423596.4058350339,0.0,{'runtime': 3},2.0,1641330505.0,0.0,2.0,-2.054045494103695e-16,0.0,0.14022967033088207,0.19955755755755755,1000,5,29,1,dp-means++,500.0,5.0,10,finished,cngchcwr,fiery-sweep-892
1.0,1.0,92410.74039362534,0.0,{'runtime': 3},2.0,1641330503.0,0.0,2.0,-2.054045494103695e-16,0.0,0.05469374218955636,0.19955755755755755,1000,5,7,1,dp-means++,500.0,5.0,10,finished,cngchcwr,generous-sweep-890
1.0,1.0,86026.813186206,0.0,{'runtime': 3},1.0,1641330503.0,0.0,2.0,4.617703779927493e-16,0.0,0.05857160501182079,0.1997957957957958,1000,5,7,0,dp-means++,500.0,5.0,10,finished,cngchcwr,smart-sweep-889
1.0,1.0,444147.8148971629,0.0,{'runtime': 3},1.0,1641330504.0,0.0,2.0,4.617703779927493e-16,0.0,0.07682357728481293,0.1997957957957958,1000,5,29,0,dp-means++,500.0,5.0,10,finished,cngchcwr,glamorous-sweep-891
1.0,1.0,424222.44467225973,0.0,{'runtime': 3},2.0,1641330496.0,0.0,2.0,-6.591644296403819e-17,0.0,0.15350724384188652,0.04003403403403403,1000,25,29,1,dp-means++,100.0,5.0,10,finished,cngchcwr,lilac-sweep-888
1.0,1.0,107466.08994857734,0.0,{'runtime': 3},2.0,1641330490.0,0.0,2.0,-6.591644296403819e-17,0.0,0.06521949172019958,0.04003403403403403,1000,25,7,1,dp-means++,100.0,5.0,10,finished,cngchcwr,stellar-sweep-886
1.0,1.0,432298.1250117787,0.0,{'runtime': 3},2.0,1641330491.0,0.0,2.0,-3.374047563088763e-17,0.0,0.0904869344085455,0.03965565565565565,1000,25,29,0,dp-means++,100.0,5.0,10,finished,cngchcwr,fast-sweep-887
1.0,1.0,423596.4058350339,0.0,{'runtime': 3},2.0,1641330492.0,0.0,2.0,-2.054045494103695e-16,0.0,0.08596458658576012,0.19955755755755755,1000,5,29,1,dp-means++,100.0,5.0,10,finished,cngchcwr,dainty-sweep-884
1.0,1.0,99934.19637080871,0.0,{'runtime': 3},2.0,1641330493.0,0.0,2.0,-3.374047563088763e-17,0.0,0.08253902196884155,0.03965565565565565,1000,25,7,0,dp-means++,100.0,5.0,10,finished,cngchcwr,misty-sweep-885
1.0,1.0,92410.74039362534,0.0,{'runtime': 3},1.0,1641330489.0,0.0,2.0,-2.054045494103695e-16,0.0,0.059807226061820984,0.19955755755755755,1000,5,7,1,dp-means++,100.0,5.0,10,finished,cngchcwr,comfy-sweep-882
1.0,1.0,444147.8148971629,0.0,{'runtime': 3},2.0,1641330490.0,0.0,2.0,4.617703779927493e-16,0.0,0.11352180875837804,0.1997957957957958,1000,5,29,0,dp-means++,100.0,5.0,10,finished,cngchcwr,sunny-sweep-883
1.0,1.0,424222.44467225973,0.0,{'runtime': 3},2.0,1641330488.0,0.0,2.0,-6.591644296403819e-17,0.0,0.06766423489898443,0.04003403403403403,1000,25,29,1,dp-means++,50.0,5.0,10,finished,cngchcwr,northern-sweep-880
1.0,1.0,86026.813186206,0.0,{'runtime': 3},2.0,1641330489.0,0.0,2.0,4.617703779927493e-16,0.0,0.06812508776783943,0.1997957957957958,1000,5,7,0,dp-means++,100.0,5.0,10,finished,cngchcwr,avid-sweep-881
1.0,1.0,432298.1250117787,0.0,{'runtime': 3},2.0,1641330487.0,0.0,2.0,-3.374047563088763e-17,0.0,0.08292230404913425,0.03965565565565565,1000,25,29,0,dp-means++,50.0,5.0,10,finished,cngchcwr,swift-sweep-879
1.0,1.0,107466.08994857734,0.0,{'runtime': 3},2.0,1641330480.0,0.0,2.0,-6.591644296403819e-17,0.0,0.06862922012805939,0.04003403403403403,1000,25,7,1,dp-means++,50.0,5.0,10,finished,cngchcwr,lemon-sweep-878
1.0,1.0,423596.4058350339,0.0,{'runtime': 3},2.0,1641330476.0,0.0,2.0,-2.054045494103695e-16,0.0,0.0942068900913,0.19955755755755755,1000,5,29,1,dp-means++,50.0,5.0,10,finished,cngchcwr,celestial-sweep-876
1.0,1.0,99934.19637080871,0.0,{'runtime': 3},2.0,1641330476.0,0.0,2.0,-3.374047563088763e-17,0.0,0.06935421749949455,0.03965565565565565,1000,25,7,0,dp-means++,50.0,5.0,10,finished,cngchcwr,fancy-sweep-877
1.0,1.0,444147.8148971629,0.0,{'runtime': 3},2.0,1641330474.0,0.0,2.0,4.617703779927493e-16,0.0,0.16201466880738735,0.1997957957957958,1000,5,29,0,dp-means++,50.0,5.0,10,finished,cngchcwr,major-sweep-875
1.0,1.0,86026.813186206,0.0,{'runtime': 3},2.0,1641330472.0,0.0,2.0,4.617703779927493e-16,0.0,0.05988473258912563,0.1997957957957958,1000,5,7,0,dp-means++,50.0,5.0,10,finished,cngchcwr,balmy-sweep-873
1.0,1.0,92410.74039362534,0.0,{'runtime': 3},1.0,1641330472.0,0.0,2.0,-2.054045494103695e-16,0.0,0.06408190494403243,0.19955755755755755,1000,5,7,1,dp-means++,50.0,5.0,10,finished,cngchcwr,elated-sweep-874
995.0,995.0,12047.304743723054,0.0,{'runtime': 15},14.0,1641330477.0,0.000581629600836286,2.0,0.0038488432541747696,0.6351993647871762,11.97363282740116,0.9603563563563564,1000,25,29,0,dp-means++,10.0,5.0,10,finished,cngchcwr,volcanic-sweep-871
994.0,994.0,10747.395196693657,0.0,{'runtime': 15},14.0,1641330477.0,0.0005759070270544344,2.0,0.00430617517915305,0.6346294840772395,12.26717484369874,0.959977977977978,1000,25,29,1,dp-means++,10.0,5.0,10,finished,cngchcwr,honest-sweep-872
41.0,41.0,27990.367372565182,0.0,{'runtime': 3},2.0,1641330465.0,0.43223993255114096,15.0,0.6267111698628843,0.6854737942641593,0.355611527338624,0.9634614614614616,1000,25,7,1,dp-means++,10.0,5.0,10,finished,cngchcwr,rural-sweep-870
36.0,36.0,31142.94533374156,0.0,{'runtime': 3},3.0,1641330462.0,0.4062809820718385,22.0,0.5858302719298443,0.6448688043779037,0.7728539183735847,0.959977977977978,1000,25,7,0,dp-means++,10.0,5.0,10,finished,cngchcwr,peach-sweep-869
963.0,963.0,74590.26494828168,0.0,{'runtime': 19},18.0,1641330475.0,0.000689390200080473,2.0,0.015834894669589525,0.38004979317724824,16.296357329934835,0.8002902902902903,1000,5,29,0,dp-means++,10.0,5.0,10,finished,cngchcwr,rural-sweep-867
967.0,967.0,54502.47788143731,0.0,{'runtime': 17},16.0,1641330473.0,0.0005941023908377069,2.0,0.0141704639366413,0.3798907312516515,14.429324924945831,0.8005165165165166,1000,5,29,1,dp-means++,10.0,5.0,10,finished,cngchcwr,blooming-sweep-868
22.0,22.0,29280.542534560165,0.0,{'runtime': 3},2.0,1641330456.0,0.2869845818746364,16.0,0.5975486197030863,0.6049886257355884,0.5219426061958075,0.8375015015015015,1000,5,7,1,dp-means++,10.0,5.0,10,finished,cngchcwr,sparkling-sweep-866
17.0,17.0,37825.793594373004,0.0,{'runtime': 3},2.0,1641330450.0,0.3427837500508649,18.0,0.4962938953148632,0.5039203995598586,0.6109966617077589,0.8381161161161161,1000,5,7,0,dp-means++,10.0,5.0,10,finished,cngchcwr,super-sweep-865
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 12},11.0,1641330461.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,9.477486176416278,0.959965965965966,1000,25,29,1,dp-means++,5.0,5.0,10,finished,cngchcwr,divine-sweep-864
1000.0,1000.0,11804.892057818724,0.0,{'runtime': 15},13.0,1641330458.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,11.690852971747518,0.9603443443443443,1000,25,29,0,dp-means++,5.0,5.0,10,finished,cngchcwr,rare-sweep-863
420.0,420.0,7072.475276895532,0.0,{'runtime': 4},3.0,1641330445.0,0.0626610854697979,4.0,0.2705059692334387,0.6252238170129706,1.2816283237189054,0.9603063063063064,1000,25,7,1,dp-means++,5.0,5.0,10,finished,cngchcwr,revived-sweep-862
406.0,408.0,10620.168154050529,0.0,{'runtime': 4},3.0,1641330444.0,0.06043940359501843,4.0,0.2535956069577562,0.6098715616947998,1.2515521198511124,0.9601641641641642,1000,25,7,0,dp-means++,5.0,5.0,10,finished,cngchcwr,eager-sweep-861
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 20},19.0,1641330460.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,17.723692700266838,0.8004424424424424,1000,5,29,1,dp-means++,5.0,5.0,10,finished,cngchcwr,worldly-sweep-860
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 14},13.0,1641330451.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,11.33500201255083,0.8002042042042042,1000,5,29,0,dp-means++,5.0,5.0,10,finished,cngchcwr,rich-sweep-859
231.0,233.0,17728.617779295433,0.0,{'runtime': 4},3.0,1641330436.0,0.030782239055261375,8.0,0.26950939732703993,0.3775138298890198,0.7036085836589336,0.8027707707707707,1000,5,7,0,dp-means++,5.0,5.0,10,finished,cngchcwr,toasty-sweep-857
271.0,277.0,12010.52708023184,0.0,{'runtime': 3},3.0,1641330435.0,0.034023856394423374,6.0,0.31623571948315066,0.43035211143237617,0.6663228012621403,0.8043723723723724,1000,5,7,1,dp-means++,5.0,5.0,10,finished,cngchcwr,radiant-sweep-858
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 19},19.0,1641330451.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,16.549922155216336,0.959965965965966,1000,25,29,1,dp-means++,1.0,5.0,10,finished,cngchcwr,denim-sweep-856
1000.0,1000.0,11804.892057818728,0.0,{'runtime': 14},13.0,1641330442.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,11.322417991235852,0.9603443443443443,1000,25,29,0,dp-means++,1.0,5.0,10,finished,cngchcwr,restful-sweep-855
1000.0,1000.0,793.439522604084,0.0,{'runtime': 8},7.0,1641330431.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,5.3354389341548085,0.959965965965966,1000,25,7,1,dp-means++,1.0,5.0,10,finished,cngchcwr,efficient-sweep-854
1000.0,1000.0,5137.795804524509,0.0,{'runtime': 7},7.0,1641330429.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,4.991526937112212,0.9603443443443443,1000,25,7,0,dp-means++,1.0,5.0,10,finished,cngchcwr,zany-sweep-853
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 22},21.0,1641330441.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,18.9036601241678,0.8004424424424424,1000,5,29,1,dp-means++,1.0,5.0,10,finished,cngchcwr,sparkling-sweep-852
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 15},14.0,1641330431.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,12.392776750028132,0.8002042042042042,1000,5,29,0,dp-means++,1.0,5.0,10,finished,cngchcwr,happy-sweep-851
999.0,999.0,5864.437041458299,0.0,{'runtime': 8},9.0,1641330420.0,1.6060305926923492e-05,2.0,0.0004187319597097702,0.3778181793125263,5.651141518726945,0.8004444444444444,1000,5,7,1,dp-means++,1.0,5.0,10,finished,cngchcwr,gallant-sweep-850
1000.0,1000.0,12163.642857374089,0.0,{'runtime': 10},9.0,1641330420.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,7.082917926833034,0.8002042042042042,1000,5,7,0,dp-means++,1.0,5.0,10,finished,cngchcwr,eager-sweep-849
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 19},18.0,1641330429.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,16.480658309534192,0.959965965965966,1000,25,29,1,dp-means++,0.5,5.0,10,finished,cngchcwr,smooth-sweep-848
1000.0,1000.0,11804.892057818728,0.0,{'runtime': 13},12.0,1641330421.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,9.591816566884518,0.9603443443443443,1000,25,29,0,dp-means++,0.5,5.0,10,finished,cngchcwr,happy-sweep-847
1000.0,1000.0,5137.795804524509,0.0,{'runtime': 8},7.0,1641330410.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,5.38296474609524,0.9603443443443443,1000,25,7,0,dp-means++,0.5,5.0,10,finished,cngchcwr,effortless-sweep-845
1000.0,1000.0,793.439522604084,0.0,{'runtime': 16},15.0,1641330421.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,13.199425155296922,0.959965965965966,1000,25,7,1,dp-means++,0.5,5.0,10,finished,cngchcwr,mild-sweep-846
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 14},13.0,1641330417.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,11.341389367356896,0.8004424424424424,1000,5,29,1,dp-means++,0.5,5.0,10,finished,cngchcwr,exalted-sweep-844
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 14},13.0,1641330409.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,11.452191343531013,0.8002042042042042,1000,5,29,0,dp-means++,0.5,5.0,10,finished,cngchcwr,woven-sweep-843
1000.0,1000.0,12163.642857374089,0.0,{'runtime': 10},10.0,1641330400.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,7.690726313740015,0.8002042042042042,1000,5,7,0,dp-means++,0.5,5.0,10,finished,cngchcwr,curious-sweep-841
1000.0,1000.0,5863.952818280048,0.0,{'runtime': 10},9.0,1641330400.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,7.019143311306834,0.8004424424424424,1000,5,7,1,dp-means++,0.5,5.0,10,finished,cngchcwr,solar-sweep-842
1000.0,1000.0,10495.462023471286,0.0,{'runtime': 15},15.0,1641330404.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,12.375175012275577,0.959965965965966,1000,25,29,1,dp-means++,0.1,5.0,10,finished,cngchcwr,faithful-sweep-840
1000.0,1000.0,11804.892057818728,0.0,{'runtime': 14},12.0,1641330398.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,11.11624589562416,0.9603443443443443,1000,25,29,0,dp-means++,0.1,5.0,10,finished,cngchcwr,young-sweep-839
1000.0,1000.0,793.439522604084,0.0,{'runtime': 8},7.0,1641330390.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,5.509009232278913,0.959965965965966,1000,25,7,1,dp-means++,0.1,5.0,10,finished,cngchcwr,wobbly-sweep-838
1000.0,1000.0,5137.795804524509,0.0,{'runtime': 8},7.0,1641330389.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,5.264400098472834,0.9603443443443443,1000,25,7,0,dp-means++,0.1,5.0,10,finished,cngchcwr,cerulean-sweep-837
1000.0,1000.0,53009.906222184785,0.0,{'runtime': 21},20.0,1641330403.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,17.78946572355926,0.8004424424424424,1000,5,29,1,dp-means++,0.1,5.0,10,finished,cngchcwr,serene-sweep-836
1000.0,1000.0,72834.59200312995,0.0,{'runtime': 12},12.0,1641330394.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,9.43299059011042,0.8002042042042042,1000,5,29,0,dp-means++,0.1,5.0,10,finished,cngchcwr,icy-sweep-835
1000.0,1000.0,5863.952818280048,0.0,{'runtime': 12},11.0,1641330390.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,9.178105384111404,0.8004424424424424,1000,5,7,1,dp-means++,0.1,5.0,10,finished,cngchcwr,ruby-sweep-834
1000.0,1000.0,12163.642857374089,0.0,{'runtime': 8},6.0,1641330382.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,4.859351405873895,0.8002042042042042,1000,5,7,0,dp-means++,0.1,5.0,10,finished,cngchcwr,usual-sweep-833
1.0,1.0,81202.23757308515,0.0,{'runtime': 3},2.0,1641330377.0,0.0,2.0,-6.591644296403819e-17,0.0,0.06698309630155563,0.04003403403403403,1000,25,7,1,dp-means++,500.0,1.0,10,finished,cngchcwr,true-sweep-830
1.0,1.0,308504.7448546818,0.0,{'runtime': 3},2.0,1641330377.0,0.0,2.0,-6.591644296403819e-17,0.0,0.07099354080855846,0.04003403403403403,1000,25,29,1,dp-means++,500.0,1.0,10,finished,cngchcwr,stoic-sweep-832
1.0,1.0,313383.3969017373,0.0,{'runtime': 2},2.0,1641330378.0,0.0,2.0,-3.374047563088763e-17,0.0,0.07928835973143578,0.03965565565565565,1000,25,29,0,dp-means++,500.0,1.0,10,finished,cngchcwr,sweepy-sweep-831
1.0,1.0,72733.91632109197,0.0,{'runtime': 3},1.0,1641330372.0,0.0,2.0,-3.374047563088763e-17,0.0,0.05710970796644688,0.03965565565565565,1000,25,7,0,dp-means++,500.0,1.0,10,finished,cngchcwr,graceful-sweep-829
1.0,1.0,309930.8822967443,0.0,{'runtime': 3},2.0,1641330368.0,0.0,2.0,-2.054045494103695e-16,0.0,0.07635244354605675,0.19955755755755755,1000,5,29,1,dp-means++,500.0,1.0,10,finished,cngchcwr,feasible-sweep-828
1.0,1.0,332075.69487761107,0.0,{'runtime': 3},3.0,1641330370.0,0.0,2.0,4.617703779927493e-16,0.0,0.09653842262923716,0.1997957957957958,1000,5,29,0,dp-means++,500.0,1.0,10,finished,cngchcwr,brisk-sweep-827
1.0,1.0,65622.87894883816,0.0,{'runtime': 3},2.0,1641330370.0,0.0,2.0,-2.054045494103695e-16,0.0,0.08064601197838783,0.19955755755755755,1000,5,7,1,dp-means++,500.0,1.0,10,finished,cngchcwr,polar-sweep-826
1.0,1.0,58564.44638826727,0.0,{'runtime': 3},2.0,1641330365.0,0.0,2.0,4.617703779927493e-16,0.0,0.06389675475656986,0.1997957957957958,1000,5,7,0,dp-means++,500.0,1.0,10,finished,cngchcwr,eternal-sweep-825
1.0,1.0,308504.7448546818,0.0,{'runtime': 3},2.0,1641330362.0,0.0,2.0,-6.591644296403819e-17,0.0,0.0734045971184969,0.04003403403403403,1000,25,29,1,dp-means++,100.0,1.0,10,finished,cngchcwr,celestial-sweep-824
1.0,1.0,313383.3969017373,0.0,{'runtime': 3},2.0,1641330360.0,0.0,2.0,-3.374047563088763e-17,0.0,0.08707675710320473,0.03965565565565565,1000,25,29,0,dp-means++,100.0,1.0,10,finished,cngchcwr,crisp-sweep-823
