Adjusted Rand Score,Num Initial Clusters,_step,_runtime,_timestamp,Rand Score,Num Inferred Clusters,Num Iter Till Convergence,Adjusted Mutual Info Score,Normalized Mutual Info Score,Loss,_wandb,Runtime,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
0.010434766934555226,502.0,0.0,3.0,1641335220.0,0.8014034034034034,503.0,4.0,0.1667217861980436,0.3780289993784154,264.9388946232092,{'runtime': 4},1.3557886444032192,1000,5,3,1,dp-means++,0.5,1.0,5,finished,9h6ic3hn,absurd-sweep-266,5.0
0.011565952108747208,458.0,0.0,2.0,1641335219.0,0.8012532532532533,461.0,6.0,0.17870982487255063,0.37614615167508186,1005.252109078711,{'runtime': 4},1.2522012665867803,1000,5,3,0,dp-means++,0.5,1.0,5,finished,9h6ic3hn,charmed-sweep-265,5.0
0.0,1000.0,0.0,8.0,1641335225.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2639.728863038418,{'runtime': 9},6.202600408345461,1000,25,10,1,dp-means++,0.1,1.0,5,finished,9h6ic3hn,restful-sweep-264,5.0
0.0,1000.0,0.0,10.0,1641335228.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,4357.492328481594,{'runtime': 10},7.1363771222531796,1000,25,10,0,dp-means++,0.1,1.0,5,finished,9h6ic3hn,trim-sweep-263,5.0
8.398353208961469e-05,996.0,0.0,7.0,1641335219.0,0.959961961961962,996.0,2.0,0.0006283365150516483,0.6336326260559224,283.3199893306907,{'runtime': 8},4.899740306660533,1000,25,3,1,dp-means++,0.1,1.0,5,finished,9h6ic3hn,lilac-sweep-262,5.0
0.0,1000.0,0.0,8.0,1641335217.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,4898.068588774489,{'runtime': 9},5.765143543481827,1000,5,10,1,dp-means++,0.1,1.0,5,finished,9h6ic3hn,comfy-sweep-260,5.0
0.0002707751975069332,993.0,0.0,7.0,1641335217.0,0.9603403403403404,993.0,2.0,0.002008008210594633,0.634172985433603,227.57193432063912,{'runtime': 7},4.837333986535668,1000,25,3,0,dp-means++,0.1,1.0,5,finished,9h6ic3hn,swept-sweep-261,5.0
0.0,1000.0,0.0,8.0,1641335216.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,5238.253704311128,{'runtime': 9},7.133999573066831,1000,5,10,0,dp-means++,0.1,1.0,5,finished,9h6ic3hn,prime-sweep-259,5.0
0.0001606338891454916,985.0,0.0,6.0,1641335213.0,0.8004564564564565,985.0,2.0,0.004179280901854282,0.3773758732062867,223.4294889030388,{'runtime': 7},4.164531579241157,1000,5,3,1,dp-means++,0.1,1.0,5,finished,9h6ic3hn,vague-sweep-258,5.0
6.416289865709655e-05,991.0,0.0,6.0,1641335213.0,0.8002062062062062,991.0,2.0,0.0016726837360370706,0.3768988421620291,980.6920625088376,{'runtime': 8},4.67262470535934,1000,5,3,0,dp-means++,0.1,1.0,5,finished,9h6ic3hn,drawn-sweep-257,5.0
0.0,1.0,0.0,1.0,1641335207.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,552276.2654378953,{'runtime': 3},0.0918116569519043,1000,25,10,1,dp-means,500.0,50.0,5,finished,9h6ic3hn,volcanic-sweep-256,0.1
0.0,1.0,0.0,2.0,1641335204.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,553833.8376744401,{'runtime': 3},0.11805762443691492,1000,25,10,0,dp-means,500.0,50.0,5,finished,9h6ic3hn,rare-sweep-255,0.1
0.0,1.0,0.0,1.0,1641335203.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,166580.94587661454,{'runtime': 3},0.09939910657703876,1000,25,3,1,dp-means,500.0,50.0,5,finished,9h6ic3hn,magic-sweep-254,0.1
0.0,1.0,0.0,1.0,1641335203.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,157872.98022203523,{'runtime': 3},0.10709399357438087,1000,25,3,0,dp-means,500.0,50.0,5,finished,9h6ic3hn,fearless-sweep-253,0.1
0.0,1.0,0.0,3.0,1641335207.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,548926.1456761179,{'runtime': 2},0.12227174267172812,1000,5,10,1,dp-means,500.0,50.0,5,finished,9h6ic3hn,lunar-sweep-252,0.1
0.0,1.0,0.0,2.0,1641335198.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,525478.1451248053,{'runtime': 3},0.09950741939246656,1000,5,10,0,dp-means,500.0,50.0,5,finished,9h6ic3hn,northern-sweep-251,0.1
0.0,1.0,0.0,2.0,1641335196.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,157252.77463900702,{'runtime': 3},0.09947189129889011,1000,5,3,0,dp-means,500.0,50.0,5,finished,9h6ic3hn,fine-sweep-249,0.1
0.0,1.0,0.0,1.0,1641335196.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,162041.6237318635,{'runtime': 3},0.16669858433306217,1000,5,3,1,dp-means,500.0,50.0,5,finished,9h6ic3hn,vibrant-sweep-250,0.1
0.0,1.0,0.0,1.0,1641335194.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,552276.2654378953,{'runtime': 3},0.0850545484572649,1000,25,10,1,dp-means,100.0,50.0,5,finished,9h6ic3hn,giddy-sweep-248,0.1
0.0,1.0,0.0,1.0,1641335193.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,553833.8376744401,{'runtime': 3},0.107620507478714,1000,25,10,0,dp-means,100.0,50.0,5,finished,9h6ic3hn,worldly-sweep-247,0.1
0.0,1.0,0.0,2.0,1641335192.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,157872.98022203523,{'runtime': 3},0.07617475651204586,1000,25,3,0,dp-means,100.0,50.0,5,finished,9h6ic3hn,crisp-sweep-245,0.1
0.0,1.0,0.0,2.0,1641335193.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,166580.94587661454,{'runtime': 3},0.09998534061014652,1000,25,3,1,dp-means,100.0,50.0,5,finished,9h6ic3hn,sweet-sweep-246,0.1
0.0,1.0,0.0,1.0,1641335187.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,525478.1451248053,{'runtime': 3},0.10292044654488564,1000,5,10,0,dp-means,100.0,50.0,5,finished,9h6ic3hn,leafy-sweep-243,0.1
0.0,1.0,0.0,2.0,1641335188.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,548926.1456761179,{'runtime': 3},0.1093935500830412,1000,5,10,1,dp-means,100.0,50.0,5,finished,9h6ic3hn,helpful-sweep-244,0.1
0.0,1.0,0.0,2.0,1641335188.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,162041.6237318635,{'runtime': 2},0.11604555323719978,1000,5,3,1,dp-means,100.0,50.0,5,finished,9h6ic3hn,sleek-sweep-242,0.1
0.0,1.0,0.0,2.0,1641335189.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,157252.77463900702,{'runtime': 3},0.10661557503044604,1000,5,3,0,dp-means,100.0,50.0,5,finished,9h6ic3hn,whole-sweep-241,0.1
0.0058042522906703795,2.0,0.0,2.0,1641335184.0,0.503001001001001,2.0,14.0,0.0186801815028187,0.02480294694007288,512535.60783216846,{'runtime': 3},0.4633390493690968,1000,25,10,1,dp-means,50.0,50.0,5,finished,9h6ic3hn,eager-sweep-240,0.1
0.007386398255043067,2.0,0.0,3.0,1641335182.0,0.5041341341341341,2.0,28.0,0.025801152381971892,0.03187081889460513,511582.4165702324,{'runtime': 4},1.591986631974578,1000,25,10,0,dp-means,50.0,50.0,5,finished,9h6ic3hn,trim-sweep-239,0.1
0.0,1.0,0.0,1.0,1641335180.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,166580.94587661454,{'runtime': 3},0.08916536159813404,1000,25,3,1,dp-means,50.0,50.0,5,finished,9h6ic3hn,breezy-sweep-238,0.1
0.0,1.0,0.0,1.0,1641335178.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,157872.98022203523,{'runtime': 3},0.08695369586348534,1000,25,3,0,dp-means,50.0,50.0,5,finished,9h6ic3hn,vital-sweep-237,0.1
0.07942972217758275,2.0,0.0,2.0,1641335178.0,0.5396716716716716,2.0,21.0,0.08897188030619098,0.09056030432407385,499867.3918871035,{'runtime': 3},0.7155948840081692,1000,5,10,1,dp-means,50.0,50.0,5,finished,9h6ic3hn,copper-sweep-236,0.1
0.0,1.0,0.0,2.0,1641335178.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,525478.1451248053,{'runtime': 3},0.10624092258512974,1000,5,10,0,dp-means,50.0,50.0,5,finished,9h6ic3hn,dutiful-sweep-235,0.1
0.0,1.0,0.0,2.0,1641335177.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,162041.6237318635,{'runtime': 3},0.07843772880733013,1000,5,3,1,dp-means,50.0,50.0,5,finished,9h6ic3hn,easy-sweep-234,0.1
0.0,1.0,0.0,1.0,1641335173.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,157252.77463900702,{'runtime': 3},0.10215159505605698,1000,5,3,0,dp-means,50.0,50.0,5,finished,9h6ic3hn,warm-sweep-233,0.1
-1.2152577475203662e-05,950.0,0.0,2.0,1641335173.0,0.9598678678678678,950.0,2.0,-8.746463758639633e-05,0.625019824366036,5107.652364890692,{'runtime': 3},0.18752410262823105,1000,25,10,1,dp-means,10.0,50.0,5,finished,9h6ic3hn,trim-sweep-232,0.1
0.0002718813356150392,946.0,0.0,2.0,1641335173.0,0.9602482482482484,946.0,2.0,0.0019901857212873456,0.6256500033415072,8071.555575697381,{'runtime': 3},0.20682341791689396,1000,25,10,0,dp-means,10.0,50.0,5,finished,9h6ic3hn,winter-sweep-231,0.1
0.005969682905450886,38.0,0.0,2.0,1641335167.0,0.9303643643643644,44.0,17.0,0.028394188822566935,0.17730323706023302,18785.76479123059,{'runtime': 3},0.5867876186966896,1000,25,3,1,dp-means,10.0,50.0,5,finished,9h6ic3hn,stellar-sweep-230,0.1
0.003418795684948727,35.0,0.0,3.0,1641335170.0,0.9297317317317316,45.0,23.0,0.01372714258466837,0.16262384583632372,18204.43882621891,{'runtime': 4},0.8147815279662609,1000,25,3,0,dp-means,10.0,50.0,5,finished,9h6ic3hn,fresh-sweep-229,0.1
0.00018508928382147169,945.0,0.0,2.0,1641335166.0,0.8004024024024025,945.0,2.0,0.004590128661357173,0.3692496895629373,8527.55171444853,{'runtime': 3},0.19821267388761044,1000,5,10,1,dp-means,10.0,50.0,5,finished,9h6ic3hn,comic-sweep-228,0.1
0.0002366404735182933,947.0,0.0,2.0,1641335166.0,0.8001781781781782,947.0,2.0,0.005919418802982232,0.3704345165734178,8789.027693839987,{'runtime': 3},0.28145577013492584,1000,5,10,0,dp-means,10.0,50.0,5,finished,9h6ic3hn,devout-sweep-227,0.1
0.00928070236757456,36.0,0.0,2.0,1641335165.0,0.7805225225225225,42.0,23.0,0.0401723738314956,0.0730491191459411,19565.603013927685,{'runtime': 3},0.7067685890942812,1000,5,3,1,dp-means,10.0,50.0,5,finished,9h6ic3hn,comic-sweep-226,0.1
0.005869215883533842,36.0,0.0,2.0,1641335164.0,0.7787227227227227,41.0,35.0,0.02432340144945981,0.05597201022007847,21696.614369874147,{'runtime': 3},1.0633972883224487,1000,5,3,0,dp-means,10.0,50.0,5,finished,9h6ic3hn,rose-sweep-225,0.1
0.0,1000.0,0.0,1.0,1641335162.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 3},0.1998486910015345,1000,25,10,1,dp-means,5.0,50.0,5,finished,9h6ic3hn,leafy-sweep-224,0.1
0.003607333448156722,157.0,0.0,2.0,1641335161.0,0.9504304304304304,159.0,8.0,0.01986746988848551,0.33300744470535865,6192.232123263511,{'runtime': 3},0.2789411712437868,1000,25,3,1,dp-means,5.0,50.0,5,finished,9h6ic3hn,pretty-sweep-222,0.1
0.0,1000.0,0.0,2.0,1641335162.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 3},0.19178680889308453,1000,25,10,0,dp-means,5.0,50.0,5,finished,9h6ic3hn,driven-sweep-223,0.1
0.0,1000.0,0.0,2.0,1641335157.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 3},0.19936619512736797,1000,5,10,1,dp-means,5.0,50.0,5,finished,9h6ic3hn,golden-sweep-220,0.1
0.0,1000.0,0.0,2.0,1641335157.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 3},0.17351715080440044,1000,5,10,0,dp-means,5.0,50.0,5,finished,9h6ic3hn,comfy-sweep-219,0.1
0.0004874928139722838,146.0,0.0,2.0,1641335157.0,0.9501001001001002,150.0,11.0,-0.0004624032584608087,0.307939262898034,6584.106616940393,{'runtime': 3},0.4499127781018615,1000,25,3,0,dp-means,5.0,50.0,5,finished,9h6ic3hn,tough-sweep-221,0.1
0.002589554186806454,145.0,0.0,2.0,1641335153.0,0.79403003003003,147.0,10.0,0.0240004355594934,0.12230926024092403,6914.154236389528,{'runtime': 3},0.36327070370316505,1000,5,3,1,dp-means,5.0,50.0,5,finished,9h6ic3hn,sage-sweep-218,0.1
0.001346737380079889,133.0,0.0,2.0,1641335154.0,0.7932792792792793,140.0,10.0,0.012329439660963426,0.10669038961285968,9422.170365541642,{'runtime': 3},0.43835198879241943,1000,5,3,0,dp-means,5.0,50.0,5,finished,9h6ic3hn,desert-sweep-217,0.1
0.0,1000.0,0.0,2.0,1641335150.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 3},0.2847360633313656,1000,25,10,0,dp-means,1.0,50.0,5,finished,9h6ic3hn,visionary-sweep-215,0.1
0.0,1000.0,0.0,2.0,1641335151.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 3},0.19290695898234844,1000,25,10,1,dp-means,1.0,50.0,5,finished,9h6ic3hn,swift-sweep-216,0.1
-0.00016752179089511026,893.0,0.0,2.0,1641335150.0,0.9597437437437436,893.0,2.0,-0.001208186576181518,0.6138851966361532,453.52129455589454,{'runtime': 3},0.1771179996430874,1000,25,3,1,dp-means,1.0,50.0,5,finished,9h6ic3hn,jolly-sweep-214,0.1
0.00023702765654025977,900.0,0.0,2.0,1641335148.0,0.960138138138138,900.0,2.0,0.0017224794017954234,0.6165559260599196,595.5955427162842,{'runtime': 3},0.15528905764222145,1000,25,3,0,dp-means,1.0,50.0,5,finished,9h6ic3hn,trim-sweep-213,0.1
0.0,1000.0,0.0,3.0,1641335148.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 3},0.20369338244199753,1000,5,10,1,dp-means,1.0,50.0,5,finished,9h6ic3hn,hearty-sweep-212,0.1
0.00010543930769585144,883.0,0.0,2.0,1641335147.0,0.8003023023023023,883.0,2.0,0.0029392825515797603,0.3552016998277485,700.2789732170153,{'runtime': 3},0.1736240778118372,1000,5,3,1,dp-means,1.0,50.0,5,finished,9h6ic3hn,colorful-sweep-210,0.1
0.0,1000.0,0.0,2.0,1641335146.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 3},0.15573915839195251,1000,5,10,0,dp-means,1.0,50.0,5,finished,9h6ic3hn,kind-sweep-211,0.1
0.0,1000.0,0.0,2.0,1641335143.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 3},0.19811941217631104,1000,25,10,1,dp-means,0.5,50.0,5,finished,9h6ic3hn,azure-sweep-208,0.1
-4.760673468478805e-05,895.0,0.0,2.0,1641335142.0,0.80006006006006,895.0,2.0,-0.0011339117437121047,0.3553408259297898,3305.2441671669794,{'runtime': 3},0.1554542612284422,1000,5,3,0,dp-means,1.0,50.0,5,finished,9h6ic3hn,giddy-sweep-209,0.1
0.0,1000.0,0.0,2.0,1641335142.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 3},0.2003976572304964,1000,25,10,0,dp-means,0.5,50.0,5,finished,9h6ic3hn,driven-sweep-207,0.1
-3.602112215773068e-05,991.0,0.0,2.0,1641335136.0,0.959947947947948,991.0,2.0,-0.00026909687806582765,0.6324206554440254,412.805542933192,{'runtime': 3},0.13884781673550606,1000,25,3,1,dp-means,0.5,50.0,5,finished,9h6ic3hn,hearty-sweep-206,0.1
0.0,1000.0,0.0,2.0,1641335135.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 3},0.1984999794512987,1000,5,10,1,dp-means,0.5,50.0,5,finished,9h6ic3hn,tough-sweep-204,0.1
0.00012975797636190087,982.0,0.0,2.0,1641335139.0,0.9603163163163164,982.0,2.0,0.0009588290140720824,0.6319057927089483,556.1920053582385,{'runtime': 3},0.19837750308215615,1000,25,3,0,dp-means,0.5,50.0,5,finished,9h6ic3hn,sunny-sweep-205,0.1
-2.3978047309444275e-05,989.0,0.0,1.0,1641335134.0,0.8004244244244244,989.0,2.0,-0.0006242236891077176,0.3751728339143521,649.7482692840065,{'runtime': 3},0.14818277768790722,1000,5,3,1,dp-means,0.5,50.0,5,finished,9h6ic3hn,fresh-sweep-202,0.1
0.0,1000.0,0.0,3.0,1641335136.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067245,{'runtime': 3},0.34766673669219017,1000,5,10,0,dp-means,0.5,50.0,5,finished,9h6ic3hn,dark-sweep-203,0.1
-4.804457947719534e-05,988.0,0.0,1.0,1641335132.0,0.8001801801801802,988.0,2.0,-0.0012519235481083997,0.3744734989921065,3261.9712376077123,{'runtime': 3},0.13707699440419674,1000,5,3,0,dp-means,0.5,50.0,5,finished,9h6ic3hn,copper-sweep-201,0.1
0.0,1000.0,0.0,2.0,1641335132.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 3},0.19636976718902588,1000,25,10,1,dp-means,0.1,50.0,5,finished,9h6ic3hn,quiet-sweep-200,0.1
0.0,1000.0,0.0,3.0,1641335131.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,411.39304081340714,{'runtime': 3},0.17549526318907738,1000,25,3,1,dp-means,0.1,50.0,5,finished,9h6ic3hn,comic-sweep-198,0.1
0.0,1000.0,0.0,2.0,1641335130.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 3},0.1658080704510212,1000,25,10,0,dp-means,0.1,50.0,5,finished,9h6ic3hn,winter-sweep-199,0.1
0.0,1000.0,0.0,2.0,1641335126.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 3},0.1986694037914276,1000,5,10,0,dp-means,0.1,50.0,5,finished,9h6ic3hn,deep-sweep-195,0.1
0.0,1000.0,0.0,1.0,1641335126.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 3},0.20286598056554792,1000,5,10,1,dp-means,0.1,50.0,5,finished,9h6ic3hn,jolly-sweep-196,0.1
0.0,1000.0,0.0,2.0,1641335126.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,552.0378094113519,{'runtime': 3},0.15808860212564468,1000,25,3,0,dp-means,0.1,50.0,5,finished,9h6ic3hn,resilient-sweep-197,0.1
0.0,1000.0,0.0,1.0,1641335121.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,646.82859733662,{'runtime': 3},0.13661792874336243,1000,5,3,1,dp-means,0.1,50.0,5,finished,9h6ic3hn,hopeful-sweep-194,0.1
0.0,1000.0,0.0,3.0,1641335123.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,3259.3045783005296,{'runtime': 3},0.17881512455642223,1000,5,3,0,dp-means,0.1,50.0,5,finished,9h6ic3hn,sparkling-sweep-193,0.1
0.0,1.0,0.0,2.0,1641335120.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,153644.30282611016,{'runtime': 3},0.1101115606725216,1000,25,10,1,dp-means,500.0,10.0,5,finished,9h6ic3hn,vivid-sweep-192,0.5
0.0,1.0,0.0,2.0,1641335120.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,152730.23182177576,{'runtime': 3},0.2179111074656248,1000,25,10,0,dp-means,500.0,10.0,5,finished,9h6ic3hn,fiery-sweep-191,0.5
0.0,1.0,0.0,1.0,1641335116.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,47111.18125327258,{'runtime': 3},0.08358747884631157,1000,25,3,1,dp-means,500.0,10.0,5,finished,9h6ic3hn,clear-sweep-190,0.5
0.0,1.0,0.0,2.0,1641335116.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,42049.50026807119,{'runtime': 3},0.0965097602456808,1000,25,3,0,dp-means,500.0,10.0,5,finished,9h6ic3hn,apricot-sweep-189,0.5
0.0,1.0,0.0,1.0,1641335114.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,134308.1026180876,{'runtime': 3},0.08425104059278965,1000,5,10,0,dp-means,500.0,10.0,5,finished,9h6ic3hn,divine-sweep-187,0.5
0.0,1.0,0.0,1.0,1641335118.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,147970.35646902057,{'runtime': 3},0.09238643385469912,1000,5,10,1,dp-means,500.0,10.0,5,finished,9h6ic3hn,glorious-sweep-188,0.5
0.0,1.0,0.0,2.0,1641335116.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,41909.156936637955,{'runtime': 2},0.10411045886576176,1000,5,3,1,dp-means,500.0,10.0,5,finished,9h6ic3hn,celestial-sweep-186,0.5
0.0,1.0,0.0,2.0,1641335112.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,153644.30282611016,{'runtime': 3},0.11942297127097844,1000,25,10,1,dp-means,100.0,10.0,5,finished,9h6ic3hn,chocolate-sweep-184,0.5
0.0,1.0,0.0,2.0,1641335111.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,152730.23182177576,{'runtime': 3},0.11691247671842576,1000,25,10,0,dp-means,100.0,10.0,5,finished,9h6ic3hn,charmed-sweep-183,0.5
0.0,1.0,0.0,1.0,1641335111.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,43316.42510965344,{'runtime': 3},0.09900950454175472,1000,5,3,0,dp-means,500.0,10.0,5,finished,9h6ic3hn,azure-sweep-185,0.5
0.0,1.0,0.0,2.0,1641335105.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,47111.18125327258,{'runtime': 3},0.08278287388384342,1000,25,3,1,dp-means,100.0,10.0,5,finished,9h6ic3hn,denim-sweep-182,0.5
0.0,1.0,0.0,2.0,1641335107.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,42049.50026807119,{'runtime': 3},0.11158047989010812,1000,25,3,0,dp-means,100.0,10.0,5,finished,9h6ic3hn,fine-sweep-181,0.5
0.0,1.0,0.0,2.0,1641335104.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,147970.35646902057,{'runtime': 3},0.1107908934354782,1000,5,10,1,dp-means,100.0,10.0,5,finished,9h6ic3hn,visionary-sweep-180,0.5
0.0,1.0,0.0,2.0,1641335104.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,134308.1026180876,{'runtime': 3},0.1697595939040184,1000,5,10,0,dp-means,100.0,10.0,5,finished,9h6ic3hn,proud-sweep-179,0.5
0.0,1.0,0.0,1.0,1641335101.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,41909.156936637955,{'runtime': 3},0.0934691932052374,1000,5,3,1,dp-means,100.0,10.0,5,finished,9h6ic3hn,skilled-sweep-178,0.5
0.0,1.0,0.0,1.0,1641335100.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,43316.42510965344,{'runtime': 3},0.12275301106274128,1000,5,3,0,dp-means,100.0,10.0,5,finished,9h6ic3hn,lemon-sweep-177,0.5
0.0,1.0,0.0,3.0,1641335100.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,47111.18125327258,{'runtime': 2},0.10035321116447447,1000,25,3,1,dp-means,50.0,10.0,5,finished,9h6ic3hn,celestial-sweep-174,0.5
0.0,1.0,0.0,2.0,1641335100.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,152730.23182177576,{'runtime': 2},0.10202432237565516,1000,25,10,0,dp-means,50.0,10.0,5,finished,9h6ic3hn,fluent-sweep-175,0.5
0.0,1.0,0.0,2.0,1641335099.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,153644.30282611016,{'runtime': 3},0.11379575543105602,1000,25,10,1,dp-means,50.0,10.0,5,finished,9h6ic3hn,unique-sweep-176,0.5
0.0,1.0,0.0,2.0,1641335095.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,42049.50026807119,{'runtime': 3},0.09823526442050934,1000,25,3,0,dp-means,50.0,10.0,5,finished,9h6ic3hn,comfy-sweep-173,0.5
0.0,1.0,0.0,1.0,1641335095.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,134308.1026180876,{'runtime': 3},0.11123190633952618,1000,5,10,0,dp-means,50.0,10.0,5,finished,9h6ic3hn,rare-sweep-171,0.5
0.0,1.0,0.0,2.0,1641335095.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,147970.35646902057,{'runtime': 3},0.10949734039604664,1000,5,10,1,dp-means,50.0,10.0,5,finished,9h6ic3hn,cerulean-sweep-172,0.5
0.0,1.0,0.0,2.0,1641335091.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,43316.42510965344,{'runtime': 3},0.11659768410027029,1000,5,3,0,dp-means,50.0,10.0,5,finished,9h6ic3hn,revived-sweep-169,0.5
0.0,1.0,0.0,1.0,1641335090.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,41909.156936637955,{'runtime': 3},0.07927464321255684,1000,5,3,1,dp-means,50.0,10.0,5,finished,9h6ic3hn,fresh-sweep-170,0.5
0.039179436896165605,252.0,0.0,2.0,1641335089.0,0.9565885885885886,252.0,6.0,0.16317188085912604,0.4961903048160341,35247.526157814114,{'runtime': 3},0.31743144430220127,1000,25,10,1,dp-means,10.0,10.0,5,finished,9h6ic3hn,upbeat-sweep-168,0.5
0.044468960083904115,235.0,0.0,2.0,1641335086.0,0.9571111111111112,239.0,7.0,0.16982875070201084,0.49593333425782377,37165.7869675621,{'runtime': 3},0.2915779519826174,1000,25,10,0,dp-means,10.0,10.0,5,finished,9h6ic3hn,toasty-sweep-167,0.5
0.0557578025983796,8.0,0.0,3.0,1641335086.0,0.8745465465465465,12.0,52.0,0.17270938734962243,0.21285893676144652,13037.783906479068,{'runtime': 4},1.6632003113627434,1000,25,3,1,dp-means,10.0,10.0,5,finished,9h6ic3hn,lucky-sweep-166,0.5
