Num Iter Till Convergence,Loss,_wandb,Runtime,_timestamp,Adjusted Rand Score,Num Initial Clusters,Num Inferred Clusters,Adjusted Mutual Info Score,_step,_runtime,Rand Score,Normalized Mutual Info Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
2.0,157252.77463900702,{'runtime': 3},0.17412180453538895,1641341781.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,3,0,dp-means,50.0,50.0,5,finished,1s4yi7j8,different-sweep-233,0.1
2.0,5107.652364890692,{'runtime': 3},0.17904284596443176,1641341782.0,-1.2152577475203662e-05,950.0,950.0,-8.746463758639633e-05,0.0,2.0,0.9598678678678678,0.625019824366036,1000,25,10,1,dp-means,10.0,50.0,5,finished,1s4yi7j8,prime-sweep-232,0.1
2.0,8071.555575697381,{'runtime': 3},0.1947342287749052,1641341778.0,0.0002718813356150392,946.0,946.0,0.0019901857212873456,0.0,1.0,0.9602482482482484,0.6256500033415072,1000,25,10,0,dp-means,10.0,50.0,5,finished,1s4yi7j8,hearty-sweep-231,0.1
17.0,18785.76479123059,{'runtime': 4},1.0692091397941113,1641341779.0,0.005969682905450886,38.0,44.0,0.028394188822566935,0.0,3.0,0.9303643643643644,0.17730323706023302,1000,25,3,1,dp-means,10.0,50.0,5,finished,1s4yi7j8,restful-sweep-230,0.1
23.0,18204.43882621891,{'runtime': 3},0.6842921301722527,1641341774.0,0.003418795684948727,35.0,45.0,0.01372714258466837,0.0,3.0,0.9297317317317316,0.16262384583632372,1000,25,3,0,dp-means,10.0,50.0,5,finished,1s4yi7j8,smart-sweep-229,0.1
23.0,19565.603013927685,{'runtime': 4},1.4320932608097792,1641341774.0,0.00928070236757456,36.0,42.0,0.0401723738314956,0.0,4.0,0.7805225225225225,0.0730491191459411,1000,5,3,1,dp-means,10.0,50.0,5,finished,1s4yi7j8,vocal-sweep-226,0.1
2.0,8789.027693839984,{'runtime': 3},0.1746656522154808,1641341773.0,0.0002366404735182933,947.0,947.0,0.005919418802982232,0.0,1.0,0.8001781781781782,0.3704345165734178,1000,5,10,0,dp-means,10.0,50.0,5,finished,1s4yi7j8,efficient-sweep-227,0.1
2.0,8527.551714448527,{'runtime': 3},0.29454537108540535,1641341772.0,0.00018508928382147169,945.0,945.0,0.004590128661357173,0.0,2.0,0.8004024024024025,0.3692496895629373,1000,5,10,1,dp-means,10.0,50.0,5,finished,1s4yi7j8,effortless-sweep-228,0.1
35.0,21696.61436987415,{'runtime': 5},1.98893872089684,1641341774.0,0.005869215883533842,36.0,41.0,0.02432340144945981,0.0,4.0,0.7787227227227227,0.05597201022007847,1000,5,3,0,dp-means,10.0,50.0,5,finished,1s4yi7j8,easy-sweep-225,0.1
2.0,2921.480865946779,{'runtime': 3},0.3036936726421118,1641341773.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,3.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,5.0,50.0,5,finished,1s4yi7j8,worthy-sweep-224,0.1
2.0,5777.22147366798,{'runtime': 3},0.29968584328889847,1641341767.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,3.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means,5.0,50.0,5,finished,1s4yi7j8,woven-sweep-223,0.1
8.0,6192.232123263513,{'runtime': 4},0.630887208506465,1641341767.0,0.003607333448156722,157.0,159.0,0.01986746988848551,0.0,4.0,0.9504304304304304,0.33300744470535865,1000,25,3,1,dp-means,5.0,50.0,5,finished,1s4yi7j8,atomic-sweep-222,0.1
11.0,6584.106616940393,{'runtime': 3},0.4419092610478401,1641341765.0,0.0004874928139722838,146.0,150.0,-0.0004624032584608087,0.0,2.0,0.9501001001001002,0.307939262898034,1000,25,3,0,dp-means,5.0,50.0,5,finished,1s4yi7j8,hopeful-sweep-221,0.1
2.0,6034.54625152409,{'runtime': 3},0.23721881583333015,1641341763.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,1.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means,5.0,50.0,5,finished,1s4yi7j8,peach-sweep-220,0.1
2.0,6475.910067245,{'runtime': 3},0.30944500863552094,1641341761.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,3.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means,5.0,50.0,5,finished,1s4yi7j8,glorious-sweep-219,0.1
10.0,6914.154236389528,{'runtime': 3},0.3955959491431713,1641341760.0,0.002589554186806454,145.0,147.0,0.0240004355594934,0.0,2.0,0.79403003003003,0.12230926024092403,1000,5,3,1,dp-means,5.0,50.0,5,finished,1s4yi7j8,sweepy-sweep-218,0.1
10.0,9422.170365541642,{'runtime': 4},0.7352464701980352,1641341757.0,0.001346737380079889,133.0,140.0,0.012329439660963426,0.0,3.0,0.7932792792792793,0.10669038961285968,1000,5,3,0,dp-means,5.0,50.0,5,finished,1s4yi7j8,rural-sweep-217,0.1
2.0,595.5955427162828,{'runtime': 3},0.2656336259096861,1641341758.0,0.00023702765654025977,900.0,900.0,0.0017224794017954234,0.0,3.0,0.960138138138138,0.6165559260599196,1000,25,3,0,dp-means,1.0,50.0,5,finished,1s4yi7j8,breezy-sweep-213,0.1
2.0,453.5212945558954,{'runtime': 3},0.2441130932420492,1641341756.0,-0.00016752179089511026,893.0,893.0,-0.001208186576181518,0.0,2.0,0.9597437437437436,0.6138851966361532,1000,25,3,1,dp-means,1.0,50.0,5,finished,1s4yi7j8,wandering-sweep-214,0.1
2.0,5777.22147366798,{'runtime': 3},0.17949582263827324,1641341755.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,2.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means,1.0,50.0,5,finished,1s4yi7j8,volcanic-sweep-215,0.1
2.0,2921.480865946779,{'runtime': 3},0.30013560876250267,1641341756.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,2.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,1.0,50.0,5,finished,1s4yi7j8,royal-sweep-216,0.1
2.0,6475.910067245,{'runtime': 3},0.3034781739115715,1641341750.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,2.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means,1.0,50.0,5,finished,1s4yi7j8,olive-sweep-211,0.1
2.0,6034.546251524089,{'runtime': 3},0.3006395399570465,1641341750.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,3.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means,1.0,50.0,5,finished,1s4yi7j8,soft-sweep-212,0.1
2.0,700.2789732170153,{'runtime': 3},0.1596049573272467,1641341751.0,0.00010543930769585144,883.0,883.0,0.0029392825515797603,0.0,2.0,0.8003023023023023,0.3552016998277485,1000,5,3,1,dp-means,1.0,50.0,5,finished,1s4yi7j8,absurd-sweep-210,0.1
2.0,3305.2441671669794,{'runtime': 3},0.1720348820090294,1641341747.0,-4.760673468478805e-05,895.0,895.0,-0.0011339117437121047,0.0,1.0,0.80006006006006,0.3553408259297898,1000,5,3,0,dp-means,1.0,50.0,5,finished,1s4yi7j8,peach-sweep-209,0.1
2.0,2921.4808659467717,{'runtime': 3},0.2061800668016076,1641341745.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,2.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,0.5,50.0,5,finished,1s4yi7j8,lyric-sweep-208,0.1
2.0,5777.22147366798,{'runtime': 3},0.2890743874013424,1641341746.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,2.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means,0.5,50.0,5,finished,1s4yi7j8,sparkling-sweep-207,0.1
2.0,412.805542933192,{'runtime': 3},0.150966786313802,1641341743.0,-3.602112215773068e-05,991.0,991.0,-0.00026909687806582765,0.0,2.0,0.959947947947948,0.6324206554440254,1000,25,3,1,dp-means,0.5,50.0,5,finished,1s4yi7j8,misunderstood-sweep-206,0.1
2.0,556.1920053582373,{'runtime': 3},0.2708669565618038,1641341741.0,0.00012975797636190087,982.0,982.0,0.0009588290140720824,0.0,2.0,0.9603163163163164,0.6319057927089483,1000,25,3,0,dp-means,0.5,50.0,5,finished,1s4yi7j8,quiet-sweep-205,0.1
2.0,6034.546251524089,{'runtime': 3},0.29798554442822933,1641341742.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,2.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means,0.5,50.0,5,finished,1s4yi7j8,still-sweep-204,0.1
2.0,6475.910067245,{'runtime': 3},0.27792333625257015,1641341742.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,2.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means,0.5,50.0,5,finished,1s4yi7j8,twilight-sweep-203,0.1
2.0,649.7482692840065,{'runtime': 3},0.15983490087091923,1641341740.0,-2.3978047309444275e-05,989.0,989.0,-0.0006242236891077176,0.0,2.0,0.8004244244244244,0.3751728339143521,1000,5,3,1,dp-means,0.5,50.0,5,finished,1s4yi7j8,polar-sweep-202,0.1
2.0,3261.9712376077123,{'runtime': 3},0.28627681359648705,1641341742.0,-4.804457947719534e-05,988.0,988.0,-0.0012519235481083997,0.0,2.0,0.8001801801801802,0.3744734989921065,1000,5,3,0,dp-means,0.5,50.0,5,finished,1s4yi7j8,copper-sweep-201,0.1
2.0,2921.480865946779,{'runtime': 3},0.29384661093354225,1641341736.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,3.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,0.1,50.0,5,finished,1s4yi7j8,glorious-sweep-200,0.1
2.0,411.39304081340714,{'runtime': 3},0.18591910786926744,1641341734.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,2.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means,0.1,50.0,5,finished,1s4yi7j8,sandy-sweep-198,0.1
2.0,5777.22147366798,{'runtime': 3},0.3063850123435259,1641341734.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,2.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means,0.1,50.0,5,finished,1s4yi7j8,fragrant-sweep-199,0.1
2.0,552.0378094113519,{'runtime': 3},0.17200601659715176,1641341734.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,2.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means,0.1,50.0,5,finished,1s4yi7j8,dainty-sweep-197,0.1
2.0,6034.546251524089,{'runtime': 3},0.28632596880197525,1641341730.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,3.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means,0.1,50.0,5,finished,1s4yi7j8,zany-sweep-196,0.1
2.0,6475.910067244995,{'runtime': 3},0.19349767500534656,1641341730.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,2.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means,0.1,50.0,5,finished,1s4yi7j8,deep-sweep-195,0.1
2.0,646.82859733662,{'runtime': 3},0.14043670194223523,1641341729.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,2.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means,0.1,50.0,5,finished,1s4yi7j8,genial-sweep-194,0.1
2.0,152730.23182177576,{'runtime': 3},0.16783177852630615,1641341725.0,0.0,1.0,1.0,-3.374047563088763e-17,0.0,2.0,0.03965565565565565,0.0,1000,25,10,0,dp-means,500.0,10.0,5,finished,1s4yi7j8,stoic-sweep-191,0.5
2.0,153644.30282611016,{'runtime': 3},0.1756745595484972,1641341725.0,0.0,1.0,1.0,-6.591644296403819e-17,0.0,2.0,0.04003403403403403,0.0,1000,25,10,1,dp-means,500.0,10.0,5,finished,1s4yi7j8,iconic-sweep-192,0.5
2.0,3259.3045783005296,{'runtime': 3},0.2783883437514305,1641341725.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,2.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means,0.1,50.0,5,finished,1s4yi7j8,vocal-sweep-193,0.1
2.0,47111.18125327258,{'runtime': 3},0.17505723983049393,1641341723.0,0.0,1.0,1.0,-6.591644296403819e-17,0.0,2.0,0.04003403403403403,0.0,1000,25,3,1,dp-means,500.0,10.0,5,finished,1s4yi7j8,pretty-sweep-190,0.5
2.0,147970.35646902057,{'runtime': 3},0.1801282912492752,1641341719.0,0.0,1.0,1.0,-2.054045494103695e-16,0.0,2.0,0.19955755755755755,0.0,1000,5,10,1,dp-means,500.0,10.0,5,finished,1s4yi7j8,vocal-sweep-188,0.5
2.0,42049.50026807119,{'runtime': 3},0.17105421423912048,1641341719.0,0.0,1.0,1.0,-3.374047563088763e-17,0.0,3.0,0.03965565565565565,0.0,1000,25,3,0,dp-means,500.0,10.0,5,finished,1s4yi7j8,polished-sweep-189,0.5
2.0,134308.1026180876,{'runtime': 3},0.09763788618147372,1641341719.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,10,0,dp-means,500.0,10.0,5,finished,1s4yi7j8,vital-sweep-187,0.5
2.0,41909.156936637955,{'runtime': 3},0.1136763710528612,1641341717.0,0.0,1.0,1.0,-2.054045494103695e-16,0.0,1.0,0.19955755755755755,0.0,1000,5,3,1,dp-means,500.0,10.0,5,finished,1s4yi7j8,youthful-sweep-186,0.5
2.0,43316.42510965344,{'runtime': 2},0.1732463650405407,1641341715.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,3,0,dp-means,500.0,10.0,5,finished,1s4yi7j8,elated-sweep-185,0.5
2.0,153644.30282611016,{'runtime': 3},0.08950287289917469,1641341711.0,0.0,1.0,1.0,-6.591644296403819e-17,0.0,2.0,0.04003403403403403,0.0,1000,25,10,1,dp-means,100.0,10.0,5,finished,1s4yi7j8,pious-sweep-184,0.5
2.0,152730.23182177576,{'runtime': 3},0.1807745397090912,1641341710.0,0.0,1.0,1.0,-3.374047563088763e-17,0.0,2.0,0.03965565565565565,0.0,1000,25,10,0,dp-means,100.0,10.0,5,finished,1s4yi7j8,dandy-sweep-183,0.5
2.0,47111.18125327258,{'runtime': 3},0.17532671801745892,1641341710.0,0.0,1.0,1.0,-6.591644296403819e-17,0.0,1.0,0.04003403403403403,0.0,1000,25,3,1,dp-means,100.0,10.0,5,finished,1s4yi7j8,autumn-sweep-182,0.5
2.0,42049.50026807119,{'runtime': 3},0.1669233646243811,1641341712.0,0.0,1.0,1.0,-3.374047563088763e-17,0.0,3.0,0.03965565565565565,0.0,1000,25,3,0,dp-means,100.0,10.0,5,finished,1s4yi7j8,radiant-sweep-181,0.5
2.0,147970.35646902057,{'runtime': 3},0.18988206796348095,1641341708.0,0.0,1.0,1.0,-2.054045494103695e-16,0.0,3.0,0.19955755755755755,0.0,1000,5,10,1,dp-means,100.0,10.0,5,finished,1s4yi7j8,vibrant-sweep-180,0.5
2.0,134308.1026180876,{'runtime': 3},0.1829823311418295,1641341704.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,10,0,dp-means,100.0,10.0,5,finished,1s4yi7j8,fragrant-sweep-179,0.5
2.0,41909.156936637955,{'runtime': 3},0.18808245100080967,1641341703.0,0.0,1.0,1.0,-2.054045494103695e-16,0.0,2.0,0.19955755755755755,0.0,1000,5,3,1,dp-means,100.0,10.0,5,finished,1s4yi7j8,mild-sweep-178,0.5
2.0,43316.42510965344,{'runtime': 3},0.09840025939047337,1641341704.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,3,0,dp-means,100.0,10.0,5,finished,1s4yi7j8,zesty-sweep-177,0.5
2.0,153644.30282611016,{'runtime': 3},0.17623566836118698,1641341698.0,0.0,1.0,1.0,-6.591644296403819e-17,0.0,2.0,0.04003403403403403,0.0,1000,25,10,1,dp-means,50.0,10.0,5,finished,1s4yi7j8,eternal-sweep-176,0.5
2.0,152730.23182177576,{'runtime': 3},0.08584239287301898,1641341696.0,0.0,1.0,1.0,-3.374047563088763e-17,0.0,1.0,0.03965565565565565,0.0,1000,25,10,0,dp-means,50.0,10.0,5,finished,1s4yi7j8,vague-sweep-175,0.5
2.0,47111.18125327258,{'runtime': 3},0.17759614437818527,1641341694.0,0.0,1.0,1.0,-6.591644296403819e-17,0.0,2.0,0.04003403403403403,0.0,1000,25,3,1,dp-means,50.0,10.0,5,finished,1s4yi7j8,iconic-sweep-174,0.5
2.0,147970.35646902057,{'runtime': 2},0.1756707988679409,1641341692.0,0.0,1.0,1.0,-2.054045494103695e-16,0.0,1.0,0.19955755755755755,0.0,1000,5,10,1,dp-means,50.0,10.0,5,finished,1s4yi7j8,woven-sweep-172,0.5
2.0,42049.50026807119,{'runtime': 3},0.18290485069155693,1641341693.0,0.0,1.0,1.0,-3.374047563088763e-17,0.0,2.0,0.03965565565565565,0.0,1000,25,3,0,dp-means,50.0,10.0,5,finished,1s4yi7j8,helpful-sweep-173,0.5
2.0,134308.1026180876,{'runtime': 3},0.18818550743162632,1641341692.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,10,0,dp-means,50.0,10.0,5,finished,1s4yi7j8,balmy-sweep-171,0.5
2.0,43316.42510965344,{'runtime': 3},0.19053446128964424,1641341688.0,0.0,1.0,1.0,4.617703779927493e-16,0.0,2.0,0.1997957957957958,0.0,1000,5,3,0,dp-means,50.0,10.0,5,finished,1s4yi7j8,rose-sweep-169,0.5
2.0,41909.156936637955,{'runtime': 3},0.1729770451784134,1641341687.0,0.0,1.0,1.0,-2.054045494103695e-16,0.0,1.0,0.19955755755755755,0.0,1000,5,3,1,dp-means,50.0,10.0,5,finished,1s4yi7j8,fiery-sweep-170,0.5
6.0,35247.52615781412,{'runtime': 3},0.5057531967759132,1641341685.0,0.039179436896165605,252.0,252.0,0.16317188085912604,0.0,2.0,0.9565885885885886,0.4961903048160341,1000,25,10,1,dp-means,10.0,10.0,5,finished,1s4yi7j8,eager-sweep-168,0.5
52.0,13037.783906479068,{'runtime': 4},1.6778888031840324,1641341685.0,0.0557578025983796,8.0,12.0,0.17270938734962243,0.0,3.0,0.8745465465465465,0.21285893676144652,1000,25,3,1,dp-means,10.0,10.0,5,finished,1s4yi7j8,magic-sweep-166,0.5
7.0,37165.7869675621,{'runtime': 3},0.2891267710365355,1641341680.0,0.044468960083904115,235.0,239.0,0.16982875070201084,0.0,2.0,0.9571111111111112,0.49593333425782377,1000,25,10,0,dp-means,10.0,10.0,5,finished,1s4yi7j8,solar-sweep-167,0.5
35.0,10398.977721725532,{'runtime': 5},2.1382905524224043,1641341681.0,0.038610410698114266,11.0,15.0,0.1274023373056988,0.0,4.0,0.887031031031031,0.17803208179016286,1000,25,3,0,dp-means,10.0,10.0,5,finished,1s4yi7j8,hearty-sweep-165,0.5
8.0,37978.607881671735,{'runtime': 4},0.6567284502089024,1641341679.0,0.026117521535098928,202.0,204.0,0.22904305471568484,0.0,2.0,0.8017437437437438,0.3315130605128977,1000,5,10,1,dp-means,10.0,10.0,5,finished,1s4yi7j8,denim-sweep-164,0.5
8.0,39024.38076933651,{'runtime': 4},0.6201711799949408,1641341677.0,0.026714192822220106,179.0,182.0,0.20849320105481273,0.0,2.0,0.8009029029029029,0.30445162252965935,1000,5,10,0,dp-means,10.0,10.0,5,finished,1s4yi7j8,sandy-sweep-163,0.5
126.0,10253.699346949212,{'runtime': 9},7.126658283174038,1641341680.0,0.08090216475175607,8.0,13.0,0.16320971154536082,0.0,9.0,0.7705765765765765,0.17314969003494066,1000,5,3,1,dp-means,10.0,10.0,5,finished,1s4yi7j8,crimson-sweep-162,0.5
2.0,3075.1309028358723,{'runtime': 3},0.29774108715355396,1641341672.0,0.0006508640150833185,964.0,964.0,0.004824024381583048,0.0,2.0,0.959923923923924,0.6294672894886871,1000,25,10,1,dp-means,5.0,10.0,5,finished,1s4yi7j8,vital-sweep-160,0.5
17.0,16105.00734550126,{'runtime': 4},1.062526075169444,1641341674.0,0.08516909096195147,7.0,7.0,0.12582309515070791,0.0,3.0,0.7365485485485486,0.13180426355778527,1000,5,3,0,dp-means,10.0,10.0,5,finished,1s4yi7j8,faithful-sweep-161,0.5
2.0,5264.290297337989,{'runtime': 3},0.28432633727788925,1641341668.0,0.0007471744217490042,963.0,963.0,0.005491313351341181,0.0,3.0,0.9603003003003004,0.6300407284708242,1000,25,10,0,dp-means,5.0,10.0,5,finished,1s4yi7j8,wobbly-sweep-159,0.5
19.0,4904.283305216178,{'runtime': 3},0.5701522580347955,1641341666.0,0.03309671002121514,45.0,50.0,0.12726362954353415,0.0,2.0,0.9355715715715716,0.2730748520380408,1000,25,3,1,dp-means,5.0,10.0,5,finished,1s4yi7j8,pious-sweep-158,0.5
20.0,4887.168015509965,{'runtime': 4},1.288570947945118,1641341663.0,0.0277125247398951,37.0,45.0,0.10392525326353665,0.0,3.0,0.9317457457457458,0.23907889474574864,1000,25,3,0,dp-means,5.0,10.0,5,finished,1s4yi7j8,solar-sweep-157,0.5
2.0,6096.314178897433,{'runtime': 3},0.3009761683642864,1641341662.0,0.0005982408538498124,943.0,943.0,0.014549519956825505,0.0,2.0,0.8004884884884885,0.37534860084991634,1000,5,10,1,dp-means,5.0,10.0,5,finished,1s4yi7j8,dashing-sweep-156,0.5
20.0,5103.349291774059,{'runtime': 3},0.6987517792731524,1641341667.0,0.03644471354956127,37.0,40.0,0.14612683068855928,0.0,3.0,0.7875915915915916,0.17390858527872566,1000,5,3,1,dp-means,5.0,10.0,5,finished,1s4yi7j8,laced-sweep-154,0.5
2.0,6684.590761064861,{'runtime': 3},0.2869918290525675,1641341662.0,0.0006653506137056813,937.0,937.0,0.016078977774005528,0.0,3.0,0.8002482482482483,0.37476957305570024,1000,5,10,0,dp-means,5.0,10.0,5,finished,1s4yi7j8,proud-sweep-155,0.5
31.0,5656.5638381634135,{'runtime': 5},1.8632753249257803,1641341658.0,0.025224912394816737,33.0,40.0,0.11038466855330265,0.0,3.0,0.7847147147147148,0.13975710298198843,1000,5,3,0,dp-means,5.0,10.0,5,finished,1s4yi7j8,logical-sweep-153,0.5
2.0,4871.124557894207,{'runtime': 3},0.2984425984323025,1641341657.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,3.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means,1.0,10.0,5,finished,1s4yi7j8,floral-sweep-151,0.5
2.0,2685.689011462169,{'runtime': 3},0.3013630397617817,1641341658.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,3.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,1.0,10.0,5,finished,1s4yi7j8,vital-sweep-152,0.5
3.0,582.6252055769367,{'runtime': 3},0.33582125790417194,1641341654.0,0.002682114201513367,620.0,621.0,0.016002415052729552,0.0,3.0,0.958996996996997,0.5586343261316096,1000,25,3,1,dp-means,1.0,10.0,5,finished,1s4yi7j8,proud-sweep-150,0.5
5.0,501.1128409003204,{'runtime': 3},0.2601483501493931,1641341649.0,0.0022368798499316825,588.0,588.0,0.01339737371366974,0.0,1.0,0.9591291291291292,0.5477075915006502,1000,25,3,0,dp-means,1.0,10.0,5,finished,1s4yi7j8,vague-sweep-149,0.5
2.0,6010.706193180957,{'runtime': 3},0.2974568270146847,1641341648.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,2.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means,1.0,10.0,5,finished,1s4yi7j8,lilac-sweep-147,0.5
2.0,5533.067355315745,{'runtime': 3},0.3134393095970154,1641341647.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,2.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means,1.0,10.0,5,finished,1s4yi7j8,scarlet-sweep-148,0.5
3.0,737.7792413940901,{'runtime': 3},0.3299928046762943,1641341645.0,0.0015926451083574475,595.0,596.0,0.032905655612206326,0.0,2.0,0.799981981981982,0.30609428996992155,1000,5,3,1,dp-means,1.0,10.0,5,finished,1s4yi7j8,bright-sweep-146,0.5
4.0,1318.706558714404,{'runtime': 3},0.27445502392947674,1641341644.0,0.0006893531110143539,553.0,556.0,0.014252436061138836,0.0,2.0,0.7994794794794795,0.28131092739401553,1000,5,3,0,dp-means,1.0,10.0,5,finished,1s4yi7j8,snowy-sweep-145,0.5
2.0,472.4329917233316,{'runtime': 3},0.26400704868137836,1641341642.0,0.0004693960488280482,905.0,905.0,0.0029754291101895323,0.0,2.0,0.9597877877877878,0.617570921847855,1000,25,3,1,dp-means,0.5,10.0,5,finished,1s4yi7j8,gallant-sweep-142,0.5
2.0,2685.689011462169,{'runtime': 3},0.28482696041464806,1641341643.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,2.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,0.5,10.0,5,finished,1s4yi7j8,fancy-sweep-144,0.5
2.0,4871.124557894207,{'runtime': 3},0.30808876268565655,1641341641.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,2.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means,0.5,10.0,5,finished,1s4yi7j8,distinctive-sweep-143,0.5
2.0,391.5262931830964,{'runtime': 3},0.2723145093768835,1641341637.0,0.0003778767770342726,888.0,888.0,0.0027290876578269763,0.0,2.0,0.960116116116116,0.6145572522125686,1000,25,3,0,dp-means,0.5,10.0,5,finished,1s4yi7j8,fanciful-sweep-141,0.5
2.0,5533.067355315745,{'runtime': 3},0.16344319377094507,1641341635.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,2.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means,0.5,10.0,5,finished,1s4yi7j8,fragrant-sweep-140,0.5
2.0,6010.706193180957,{'runtime': 3},0.29934456944465637,1641341631.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,3.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means,0.5,10.0,5,finished,1s4yi7j8,deft-sweep-139,0.5
3.0,614.7084146640783,{'runtime': 3},0.38081871904432774,1641341631.0,0.00026575231085717937,888.0,889.0,0.006671614796175495,0.0,3.0,0.8003463463463464,0.35899921660835254,1000,5,3,1,dp-means,0.5,10.0,5,finished,1s4yi7j8,drawn-sweep-138,0.5
2.0,1195.5118337192494,{'runtime': 3},0.2609047032892704,1641341630.0,8.061284767334965e-05,891.0,891.0,0.0022854242186893183,0.0,2.0,0.80007007007007,0.3563448420875793,1000,5,3,0,dp-means,0.5,10.0,5,finished,1s4yi7j8,deep-sweep-137,0.5
2.0,2685.6890114621674,{'runtime': 3},0.2011070940643549,1641341631.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,2.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means,0.1,10.0,5,finished,1s4yi7j8,earthy-sweep-136,0.5
2.0,375.8868555307245,{'runtime': 3},0.27058926969766617,1641341626.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,2.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means,0.1,10.0,5,finished,1s4yi7j8,exalted-sweep-133,0.5
2.0,457.092073609196,{'runtime': 3},0.27713111601769924,1641341626.0,-4.003819814290704e-06,999.0,999.0,-2.9982049010795597e-05,0.0,2.0,0.959963963963964,0.6339203646401891,1000,25,3,1,dp-means,0.1,10.0,5,finished,1s4yi7j8,deft-sweep-134,0.5
